"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2004-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2004-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.8","","","","1"
"2004-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.2","","","","1"
"2005-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.6","","","","1"
"2005-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2005-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2005-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2005-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2005-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.1","","","","1"
"2005-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.8","","","","1"
"2005-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.6","","","","1"
"2005-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2005-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.7","","","","1"
"2005-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.8","","","","1"
"2005-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.9","","","","1"
"2006-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.8","","","","1"
"2006-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.8","","","","1"
"2006-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.6","","","","1"
"2006-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.3","","","","1"
"2006-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.4","","","","1"
"2006-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.1","","","","1"
"2006-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.6","","","","1"
"2006-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.8","","","","1"
"2006-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.0","","","","1"
"2006-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.3","","","","1"
"2006-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.6","","","","1"
"2006-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.9","","","","1"
"2007-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.6","","","","1"
"2007-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2007-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2007-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2007-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2007-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.9","","","","1"
"2007-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.9","","","","1"
"2007-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.6","","","","1"
"2007-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.4","","","","1"
"2007-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.7","","","","1"
"2007-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.6","","","","1"
"2007-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.8","","","","1"
"2008-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.5","","","","1"
"2008-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2008-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.4","","","","1"
"2008-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.5","","","","1"
"2008-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.0","","","","1"
"2008-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.4","","","","1"
"2008-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.6","","","","1"
"2008-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.2","","","","1"
"2008-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.4","","","","1"
"2008-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.0","","","","1"
"2008-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.2","","","","1"
"2008-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.9","","","","1"
"2009-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.5","","","","1"
"2009-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.2","","","","1"
"2009-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.4","","","","1"
"2009-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2009-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.2","","","","1"
"2009-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.0","","","","1"
"2009-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.0","","","","1"
"2009-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.1","","","","1"
"2009-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.1","","","","1"
"2009-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.5","","","","1"
"2009-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.9","","","","1"
"2009-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.4","","","","1"
"2010-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.1","","","","1"
"2010-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.7","","","","1"
"2010-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.6","","","","1"
"2010-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.7","","","","1"
"2010-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.3","","","","1"
"2010-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.2","","","","1"
"2010-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2010-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.8","","","","1"
"2010-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.9","","","","1"
"2010-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.3","","","","1"
"2010-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.0","","","","1"
"2010-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.9","","","","1"
"2011-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.6","","","","1"
"2011-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.7","","","","1"
"2011-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.4","","","","1"
"2011-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2011-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.8","","","","1"
"2011-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2011-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.4","","","","1"
"2011-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2011-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.9","","","","1"
"2011-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.9","","","","1"
"2011-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.5","","","","1"
"2011-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2012-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.0","","","","1"
"2012-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.4","","","","1"
"2012-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.2","","","","1"
"2012-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.3","","","","1"
"2012-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.4","","","","1"
"2012-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.3","","","","1"
"2012-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.3","","","","1"
"2012-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.4","","","","1"
"2012-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.0","","","","1"
"2012-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.0","","","","1"
"2012-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.2","","","","1"
"2012-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.5","","","","1"
"2013-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.1","","","","1"
"2013-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.9","","","","1"
"2013-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.1","","","","1"
"2013-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.5","","","","1"
"2013-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.4","","","","1"
"2013-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.6","","","","1"
"2013-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.7","","","","1"
"2013-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.1","","","","1"
"2013-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.8","","","","1"
"2013-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.3","","","","1"
"2013-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.9","","","","1"
"2013-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.6","","","","1"
"2014-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.7","","","","1"
"2014-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.1","","","","1"
"2014-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.8","","","","1"
"2014-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.9","","","","1"
"2014-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.0","","","","1"
"2014-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.3","","","","1"
"2014-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.6","","","","1"
"2014-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.2","","","","1"
"2014-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","2.9","","","","1"
"2014-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.0","","","","1"
"2014-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.2","","","","1"
"2014-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","3.4","","","","1"
"2015-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.9","","","","1"
"2015-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2015-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.9","","","","1"
"2015-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.8","","","","1"
"2015-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.3","","","","1"
"2015-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.2","","","","1"
"2015-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.4","","","","1"
"2015-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.0","","","","1"
"2015-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.4","","","","1"
"2015-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.9","","","","1"
"2015-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.0","","","","1"
"2015-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.1","","","","1"
"2016-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.1","","","","1"
"2016-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.7","","","","1"
"2016-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.9","","","","1"
"2016-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","7.0","","","","1"
"2016-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.8","","","","1"
"2016-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2016-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.3","","","","1"
"2016-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.8","","","","1"
"2016-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.9","","","","1"
"2016-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.1","","","","1"
"2016-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.4","","","","1"
"2016-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.2","","","","1"
"2017-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","7.1","","","","1"
"2017-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.5","","","","1"
"2017-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.7","","","","1"
"2017-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","7.0","","","","1"
"2017-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.3","","","","1"
"2017-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.8","","","","1"
"2017-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.6","","","","1"
"2017-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.9","","","","1"
"2017-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.3","","","","1"
"2017-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.1","","","","1"
"2017-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.7","","","","1"
"2017-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.2","","","","1"
"2018-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.0","","","","1"
"2018-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.0","","","","1"
"2018-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.4","","","","1"
"2018-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","7.1","","","","1"
"2018-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.9","","","","1"
"2018-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.6","","","","1"
"2018-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","7.1","","","","1"
"2018-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","7.4","","","","1"
"2018-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2018-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.4","","","","1"
"2018-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.0","","","","1"
"2018-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.4","","","","1"
"2019-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.8","","","","1"
"2019-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.9","","","","1"
"2019-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.1","","","","1"
"2019-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.1","","","","1"
"2019-05","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.5","","","","1"
"2019-06","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.6","","","","1"
"2019-07","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.1","","","","1"
"2019-08","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.1","","","","1"
"2019-09","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.8","","","","1"
"2019-10","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","4.4","","","","1"
"2019-11","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.6","","","","1"
"2019-12","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","5.2","","","","1"
"2020-01","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.2","","","","1"
"2020-02","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","6.2","","","","1"
"2020-03","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","7.8","","","","1"
"2020-04","Saskatchewan","2016A000247","Unemployment rate","Both sexes","15 years and over","Percentage","242","units","0","v2096226","9.8.1.1","12.4","","","","1"
